;user;tweet_type;verified;followers;hashtags
10723;RafelaCristiuna;recent;False;670;['Riverdale']
10724;rodrigoMattos30;recent;False;1006;['DavidLuizNoMengo', 'DavidLuizNoMengo']
10725;AldairLuiz;recent;False;694;['VotaçãoNaIlha']
10726;meehzinhoo;recent;False;106;['tiofrank']
10727;le_tteixeir;recent;False;108;['Riverdale']
10728;ikamiilly;recent;False;675;['SobPressão']
10729;julianosaocarlo;recent;False;4587;['VotoImpressoAuditavelJa']
10730;LlausNando;recent;False;298;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
10731;rhickin;recent;False;338;['Cannes2021']
10732;vhvr82;recent;False;2248;['votaçãonailha']
10733;MaryCabritinha;recent;False;66;['SobPressao']
10734;LedoSimon;recent;False;7380;['DavidLuizNoMengo', 'DavidLuizNoFlamengo']
10735;SandroMilet;recent;False;1235;['DavidLuizNoFlamengo', 'DavidLuizNoMengo']
10736;CtbaPassivo;recent;False;2578;['RiodeJaneiro']
10737;celso7715;recent;False;30;['AFielVaiInvadir']
10738;IngridPacha;recent;False;224;['ProvaNaIlha']
10739;ana20luis;recent;False;103;['DavidLuizNoFlamengo']
10740;SandraC25956721;recent;False;199;['Dia7VaiSerGIGANTESCO']
10741;RafelaCristiuna;recent;False;670;['Riverdale']
10742;LipeferrazZ;recent;False;4073;['VotaçãoNaIlha']
10743;Herick_latim;recent;False;427;['SobPressao']
10744;JefersonMarinh4;recent;False;242;['MeuAniversárioDoTwitter']
10745;fudidOficial;recent;False;450;['IlhaRecord', 'VotacaoNaIlha']
10746;Givanil04261511;recent;False;486;['DavidLuizNoMengo']
10747;erimastellaro;recent;False;41;['impagaveis']
10748;almoliv_wilton;recent;False;2746;['TRIANGULANDO']
10749;laydopi;recent;False;299;['SaiaJustanoGNT']
10750;carcadu;recent;False;26;['BusãoLivre']
10751;Givanil04261511;recent;False;486;['DavidLuizNoMengo']
10752;campos_ruan29;recent;False;1430;['VotacaoNaIlha', 'IlhaRecord']
10753;coroanoitetoda;recent;False;427;['VotacaoNaIlha']
10754;KKatiaregina;recent;False;54;['SaiaJustaNoGNT']
10755;thaisdavis;recent;False;753;['VotaçãoNaIlha', 'IlhaRecord']
10756;Givanil04261511;recent;False;486;['DavidLuizNoMengo']
10757;jpssantana;recent;False;1444;['Riverdale']
10758;SandroMilet;recent;False;1235;['DavidLuizNoMengo', 'DavidLuizNoFlamengo']
10759;speekmari;recent;False;921;['VotacaoNaIlha']
10760;Emanuelle1505;recent;False;160;['DavidLuizNoMengo']
10761;AmandaCSantos__;recent;False;102;['SobPressao']
10762;natanzeracrf;recent;False;66;['DavidLuizNoMengo', 'DavidLuizNoMengo']
10763;Givanil04261511;recent;False;486;['DavidLuizNoMengo']
10764;vitorcesar060;recent;False;311;['DavidLuizNoMengao']
10765;RafelaCristiuna;recent;False;670;['Riverdale']
10766;Pxx_canceriana;recent;False;1073;['1aninhodoamordatia']
10767;dimyribeiro;recent;False;484;['DavidLuizNoMengo']
10768;natanzeracrf;recent;False;66;['DavidLuizNoMengo', 'DavidLuizNoMengo']
10769;boniekk25;recent;False;93;['MalhacaoSonhos', 'KARINA']
10770;ikamiilly;recent;False;675;['SobPressão']
10771;roberta_herika;recent;False;90;['VotaçãoNaIlha']
10772;vinnicg;recent;False;421;['ZENDAYA']
10773;abrunamalaquias;recent;False;120;['saiajustanognt']
10774;jpssantana;recent;False;1444;['Riverdale']
10775;natanzeracrf;recent;False;66;['DavidLuizNoMengo', 'DavidLuizNoMengo']
10776;markau_mendonca;recent;False;15;['𝘿𝙚𝙨𝙖𝙥𝙚𝙜𝙪𝙚𝙞', '𝙏𝙖́𝙋𝙖𝙨𝙨𝙖𝙙𝙖']
10777;laydopi;recent;False;299;['SaiaJustaGNT']
10778;Moraesjerri1;recent;False;708;['ForaBolsonaroGenocida']
10779;RAFA__BG;recent;False;171;['DavidLuizNoMengo']
10780;satomau;recent;False;119;['pisatrekking']
10781;EvertonJaime;recent;False;156;['07deSetembroVaiSerGigante']
10782;SandroMilet;recent;False;1235;['DavidLuizNoMengo', 'DavidLuizNoFlamengo']
10783;natanzeracrf;recent;False;66;['DavidLuizNoMengo', 'DavidLuizNoMengo']
10784;Givanil04261511;recent;False;486;['DavidLuizNoMengo']
10785;oalvarengaleo;recent;False;20;['AFielVaiInvadir']
10786;victor_crf12;recent;False;1145;['DavidLuizNoMengo']
10787;sawanne_13;recent;False;175;['AFielVaiInvadir']
10788;natanzeracrf;recent;False;66;['DavidLuizNoMengo', 'DavidLuizNoMengo']
10789;Vm27_crf;recent;False;561;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
10790;juan_crf81;recent;False;2178;['DavidLuizNoMengo']
10791;CRFNACAODERUBRO;recent;False;1357;['DavidLuizNoMengo', 'Flamengo']
10792;VictorPooh027;recent;False;1764;['AFielVaiInvadir']
10793;campos_ruan29;recent;False;1430;['VotacaoNaIlha']
10794;_thatah01;recent;False;133;['justiçaporcarol']
10795;Viih7088;recent;False;228;['VotacaoNaIlha', 'IlhaRecord']
10796;AssunoRafael;recent;False;320;['DavidLuizNoMengo']
10797;mendesvitoriano;recent;False;46;['DavidLuizNoFlamengo']
10798;jack77assis;recent;False;116;['DavidLuizNoMengo']
10799;LlausNando;recent;False;298;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
10800;Vinicius_Fla021;recent;False;411;['DavidLuizNoMengo']
10801;Kadinhoboa;recent;False;1134;['DavidLuizNoMengo', 'Flamengo', 'Nacao']
10802;natanzeracrf;recent;False;66;['DavidLuizNoMengo', 'DavidLuizNoMengo']
10803;mi_lavi;recent;False;30;['ParalimpiadasNoSporTV', 'Tokyo2020', 'Paralympics']
10804;AndersonSpide_r;recent;False;188;['DavidLuizNoMengo', 'DavidLuizNoMengo']
10805;Givanil04261511;recent;False;486;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
10806;comentaanaluu;recent;False;498;['SobPressão']
10807;RenatoSalviano;recent;False;2250;['SobPressão']
10808;LlausNando;recent;False;298;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
10809;crfmotta051;recent;False;146;['DavidLuizNoMengo']
10810;PapoDeTV1;recent;False;41;['SobPressão']
10811;RafelaCristiuna;recent;False;670;['Riverdale']
10812;guacirairigoyen;recent;False;10041;['ForaBolsonaro', 'BolsonaroVaiCair', 'BolsonaroNaCadeia', 'Lula2022']
10813;lcmattoss;recent;False;951;['Avante']
10814;Alexand89980617;recent;False;40;['Demente']
10815;RafelaCristiuna;recent;False;670;['Riverdale']
10816;wasselnada;recent;False;2733;['SaveAnhar', 'SaveAnharAldeek']
10817;euluaninha1982;recent;False;310;['DavidLuizNoMengo']
10818;comentaanaluu;recent;False;498;['SobPressão']
10819;campos_ruan29;recent;False;1430;['VotacaoNaIlha']
10820;RodriKimica;recent;False;63;['LCDP5']
10821;AldairLuiz;recent;False;694;['VotaçãoNaIlha']
10822;LlausNando;recent;False;298;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
10823;maxxbezerra;recent;False;703;['MP1045Nao']
10824;IPriscilaSouza;recent;False;350;['SobPressão']
10825;Mateus_Matoos;recent;False;1241;['pqp']
10826;natagoomes;recent;False;1119;['arrastapracima']
10827;CamilaSilvaFe11;recent;False;94;['DavidLuizNoMengo']
10828;kaarinatavares;recent;False;1312;['AFielVaiInvadir']
10829;RBrufer;recent;False;65;['DavidLuizNoFlamengo']
10830;Givanil04261511;recent;False;486;['DavidLuizNoMengo', 'DavidLuizNoMengo']
10831;RafelaCristiuna;recent;False;670;['Riverdale']
10832;John10Silva;recent;False;465;['AFielVaiInvadir']
10833;LlausNando;recent;False;298;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
10834;Felipeira1910;recent;False;191;['AFielVaiInvadir', 'Corinthians111anos']
10835;defyienrs;recent;False;1578;['nele']
10836;mengao_sampaio;recent;False;3715;['DavidLuizNoMengo', 'DavidLuizNoFlamengo']
10837;thaisdavis;recent;False;753;['VotaçãoNaIlha', 'IlhaRecord']
10838;ikamiilly;recent;False;675;['SobPressão']
10839;fofocla;recent;False;855;['IlhaRecord']
10840;robertolimaofc;recent;False;86;['Cactos']
10841;RafelaCristiuna;recent;False;670;['Riverdale']
10842;AmandaCSantos__;recent;False;102;['SobPressao']
10843;Felipe_Luch;recent;False;95;['quartou']
10844;ZecaurubuCRF;recent;False;825;['DavidLuizNoMengo']
10845;Andrbrenocarioc;recent;False;283;['DavidLuizNoMengo']
10846;CRFNACAODERUBRO;recent;False;1357;['DavidLuizNoMengo', 'Flamengo']
10847;Giba_barros;recent;False;3644;['DavidLuizNoMengo']
10848;lucas_02f;recent;False;1257;['Botafogo', 'Botafogo', 'Botafogo']
10849;MFellipeDias;recent;False;630;['13ºDistrito', 'BrickMansions']
10850;CamilaSilvaFe11;recent;False;94;['DavidLuizNoMengo']
10851;LlausNando;recent;False;298;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
10852;AldairLuiz;recent;False;694;['VotaçãoNaIlha']
10853;Givanil04261511;recent;False;486;['DavidLuizNoMengo']
10854;campos_ruan29;recent;False;1430;['VotaçãoNaIlha']
10855;AlcantaraAurea;recent;False;213;['IlhaRecord']
10856;LlausNando;recent;False;298;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
10857;abrunamalaquias;recent;False;120;['SaiaJustanognt']
10858;jesgu1nha;recent;False;26;['SobPressão']
10859;jv_crvg7;recent;False;1265;['nofapsetember']
10860;JoseRibamarLim3;recent;False;16;['Dia7VaiserGigante']
10861;Givanil04261511;recent;False;486;['DavidLuizNoMengo']
10862;oalvarengaleo;recent;False;20;['AFielVaiInvadir']
10863;Givanil04261511;recent;False;486;['DavidLuizNoMengo']
10864;marinabelina;recent;False;480;['setembro', 'meuaniversário', 'primavera']
10865;braiaff;recent;False;7;['braiaff', 'braiaffvida', 'braiaffrotina', 'braiaffaleatorio', 'braiaffbosta']
10866;LlausNando;recent;False;298;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
10867;AldairLuiz;recent;False;694;['VotaçãoNaIlha']
10868;Givanil04261511;recent;False;486;['DavidLuizNoMengo']
10869;LlausNando;recent;False;298;['DavidLuizNoMengo', 'DavidLuizNoMengo']
10870;AmandaCSantos__;recent;False;102;['SobPressao']
10871;ElenCosta11;recent;False;733;['DavidLuizNoMengo']
10872;LlausNando;recent;False;298;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
10873;roberta_herika;recent;False;90;['VotaçãoNaIlha']
10874;Givanil04261511;recent;False;486;['DavidLuizNoMengo']
10875;LlausNando;recent;False;298;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
10876;braiaff;recent;False;7;['braiaff', 'braiaffvida', 'braiaffrotina', 'braiaffaleatorio', 'braiaffbosta']
10877;yuripintocrf;recent;False;962;['DavidLuizNoMengo']
10878;EvertonJaime;recent;False;156;['07deSetembroVaiSerGigante']
10879;Givanil04261511;recent;False;486;['DavidLuizNoMengo']
10880;Natanaelmeloo;recent;False;186;['DavidLuizNoMengo']
10881;marianajuca_;recent;False;1066;['SobPressao']
10882;Pele_Music;recent;False;35;['AFielVaiInvandir']
10883;LlausNando;recent;False;298;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
10884;CamilaSilvaFe11;recent;False;94;['DavidLuizNoMengo']
10885;_Dhay_ane;recent;False;2055;['AFielVaiInvadir']
10886;LlausNando;recent;False;298;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
10887;JFS_05;recent;False;554;['DavidLuizNoMengo', 'DavidLuizNoMengo']
10888;CrfRafael7;recent;False;1046;['DavidLuizNoMengo']
10889;JFS_05;recent;False;554;['DavidLuizNoMengo']
10890;Givanil04261511;recent;False;486;['DavidLuizNoMengo']
10891;LlausNando;recent;False;298;['DavidLuizNoMengo', 'DavidLuizNoMengo']
10892;LlausNando;recent;False;298;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
10893;ClevSkull03;recent;False;254;['NewProfilePic', '7SForaBolsonaro']
10894;braiaff;recent;False;7;['braiaff', 'braiaffvida', 'braiaffrotina', 'braiaffaleatorio', 'braiaffbosta']
10895;JFS_05;recent;False;554;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
10896;fagneruk;recent;False;20;['AtleticanoSegueAtleticano']
10897;JFS_05;recent;False;554;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
10898;RafelaCristiuna;recent;False;670;['Riverdale']
10899;LlausNando;recent;False;298;['DavidLuizNoMengo', 'DavidLuizNoMengo']
10900;LlausNando;recent;False;298;['DavidLuizNoMengo', 'DavidLuizNoMengo']
10901;concinhabaiana;recent;False;1928;['STFRompeuADemocracia', 'Dia7VaiserGigante']
10902;CamilaSilvaFe11;recent;False;94;['DavidLuizNoMengo']
10903;FeltzClarice;recent;False;1148;['EuAutorizoPresidente']
10904;LlausNando;recent;False;298;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
10905;AldairLuiz;recent;False;694;['VotacaoNaIlha']
10906;SouzaRRN77;recent;False;188;['DavidLuizNoFlamengo', 'DavidLuizNoFlamengo', 'DavidLuizNoFlamengo', 'DavidLuizNoFlamengo']
10907;itsbrunokersten;recent;False;227;['CORINTHIANS111ANOS']
10908;danilotorres9;recent;False;358;['AFielVaiInvadir']
10909;MiriamFahl;recent;False;14;['realidade']
10910;jhenyMaCielfie;recent;False;539;['VotacaoNaIlha']
10911;JFS_05;recent;False;554;['DavidLuizNoMengo', 'DavidLuizNoMengo']
10912;Kleber7Ventura;recent;False;44;['AFielVaiInvadir']
10913;LlausNando;recent;False;298;['DavidLuizNoMengo']
10914;O4Alemao;recent;False;90;['DavidLuizNoMengo', 'DavidLuizNoMengo']
10915;mineiro_05;recent;False;223;['AFielVaiInvadir']
10916;braiaff;recent;False;7;['braiaff', 'braiaffvida', 'braiaffrotina', 'braiaffaleatorio', 'braiaffbosta']
10917;Lucax777g;recent;False;39;['DavidLuizNoMengo']
10918;CamilaSilvaFe11;recent;False;94;['DavidLuizNoMengo']
10919;Edilsonperesrj1;recent;False;38;['VotaçãoNaIlha']
10920;JFS_05;recent;False;554;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
10921;_cdinha;recent;False;2153;['Timao111']
10922;O4Alemao;recent;False;90;['DavidLuizNoMengo', 'DavidLuizNoMengo']
10923;JFS_05;recent;False;554;['DavidLuizNoMengo', 'DavidLuizNoMengo']
10924;mkarolyne_;recent;False;476;['AFielVaiInvadir']
10925;LlausNando;recent;False;298;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
10926;le_tteixeir;recent;False;108;['Riverdale']
10927;JFS_05;recent;False;554;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
10928;Renarlly_Olive;recent;False;67;['DavidLuizNoMengo']
10929;FagnerLeal;recent;False;51;['DavidLuizNoMengo']
10930;LlausNando;recent;False;298;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
10931;choliveira94;recent;False;404;['DavidLuizNoFlamengo']
10932;fofocla;recent;False;855;['IlhaRecord']
10933;braiaff;recent;False;7;['braiaff', 'braiaffvida', 'braiaffrotina', 'braiaffaleatorio', 'braiaffbosta']
10934;JFS_05;recent;False;554;['DavidLuizNoMengo', 'DavidLuizNoMengo']
10935;Edilsonperesrj1;recent;False;38;['VotaçãoNaIlha']
10936;zlatanogirdor;recent;False;940;['DavidLuizNoMengo']
10937;LlausNando;recent;False;298;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
10938;JFS_05;recent;False;554;['DavidLuizNoMengo', 'DavidLuizNoMengo']
10939;LlausNando;recent;False;298;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
10940;JordanM15608922;recent;False;97;['BusãoLivre']
10941;sidpeao;recent;False;6;['viral', 'agroboy', 'roça', 'amizade']
10942;LlausNando;recent;False;298;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
10943;JFS_05;recent;False;554;['DavidLuizNoMengo', 'DavidLuizNoMengo']
10944;O4Alemao;recent;False;90;['DavidLuizNoMengo', 'DavidLuizNoMengo']
10945;Demetri79387209;recent;False;898;['TamoJunto']
10946;LlausNando;recent;False;298;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
10947;_davisis;recent;False;250;['AFielVaiInvadir']
10948;jack77assis;recent;False;116;['DaviLuizNoMengao']
10949;JFS_05;recent;False;554;['DavidLuizNoMengo', 'DavidLuizNoMengo']
10950;braiaff;recent;False;7;['braiaff', 'braiaffvida', 'braiaffrotina', 'braiaffaleatorio', 'braiaffbosta']
10951;MessiasACarlos;recent;False;876;['SobPressao']
10952;alineninha;recent;False;431;['TRIANGULANDO']
10953;geeh_macedoo;recent;False;144;['ZENDAYA', 'TomHolland', 'myMJ']
10954;CdcCaio;recent;False;228;['AFielVaiInvadir']
10955;douglasppsa;recent;False;179;['BusãoLivre']
10956;marcio_alexan;recent;False;4038;['R123']
10957;LlausNando;recent;False;298;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
10958;JPE0512;recent;False;40;['J10']
10959;O4Alemao;recent;False;90;['DavidLuizNoMengo', 'DavidLuizNoMengo']
10960;heltonvvs;recent;False;461;['DavidLuizNoMengo', 'DavidLuizNoMengo']
10961;ryanquinze;recent;False;1267;['SobPressão']
10962;taahcassia;recent;False;77;['BoaNoite']
10963;Rogerio58651551;recent;False;260;['DavidLuizNoMengao']
10964;LlausNando;recent;False;298;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
10965;PapoDeTV1;recent;False;41;['SobPressão']
10966;CamilaSilvaFe11;recent;False;94;['DavidLuizNoMengo']
10967;jesgu1nha;recent;False;26;['SobPressão']
10968;AnaBatalha121;recent;False;35;['KalpYarası']
10969;mkarolyne_;recent;False;476;['AFielVaiInvadir']
10970;braiaff;recent;False;7;['braiaff', 'braiaffvida', 'braiaffrotina', 'braiaffaleatorio', 'braiaffbosta']
10971;AntnioMiguelPi2;recent;False;367;['BolsonaroorgulhodoBrasil']
10972;GervsioJunior2;recent;False;5;['VotaçãoNaIlha']
10973;LlausNando;recent;False;298;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
10974;thiagocerqueira;recent;False;340;['SobPressao']
10975;AldairLuiz;recent;False;694;['VotacaoNaIlha']
10976;falahelidamaria;recent;False;199;['partiu']
10977;mkarolyne_;recent;False;476;['AFielVaiInvadir']
10978;LlausNando;recent;False;298;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
10979;omarcoteixeira;recent;False;842;['BusãoLivre']
10980;Rogerio58651551;recent;False;260;['DavidLuizNoMengao']
10981;JntAlmeida;recent;False;1326;['DavidLuizNoMengo']
10982;melucascosta;recent;False;1329;['VTFAZAFESTA']
10983;mineiro_05;recent;False;223;['AFielVaiInvadir']
10984;KaykeFabulous;recent;False;2301;['Najas']
10985;Renarlly_Olive;recent;False;67;['DavidLuizNoFlamengo']
10986;choliveira94;recent;False;404;['DavidLuizNoFlamengo']
10987;CamilaSilvaFe11;recent;False;94;['DavidLuizNoMengo']
10988;vivinhodos;recent;False;9;['DavidLuizNoMengo']
10989;vhvr82;recent;False;2248;['votaçãonailha']
10990;Iza_rochac;recent;False;1423;['DavidLuizNoMengo']
10991;satomau;recent;False;119;['pisatrakking']
10992;renatosimoespt;recent;False;18594;['BolsoCaro', 'GuedesParasita']
10993;DescDoNerdinho;recent;False;123;['FGC', 'fightinggames', 'fgcbr', 'GUILTYGEAR', 'GuiltyGearStrive']
10994;AndreyReis3;recent;False;49;['DavidLuizNoMengo']
10995;KeeylaLopees;recent;False;478;['IlhaRecord']
10996;kaarinatavares;recent;False;1312;['AFielVaiInvadir']
10997;LlausNando;recent;False;298;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
10998;JoseRibamarLim3;recent;False;16;['Dia7VaiserGigante']
10999;suyyany;recent;False;1990;['Afazenda13']
11000;thejennynews;recent;False;467;['Paralympics', 'ParalimpiadasNoSporTV']
11001;pabcardoso;recent;False;841;['MARVELFutureRevolution']
11002;Gilbert28571255;recent;False;3989;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
11003;danilodan09;recent;False;2231;['AFielVaiEnvadir']
11004;magachojr;recent;False;324;['DavidLuizNoMengao', 'DavidLuizNoFlamengo', 'DavidLuiznoFla', 'DavidLuizNoMengo']
11005;rmpcoelho;recent;False;737;['LulaOpovoTeOdeia']
11006;mkarolyne_;recent;False;476;['AFielVaiInvadir']
11007;Daiamond0;recent;False;64;['AFielVaiInvandir']
11008;O4Alemao;recent;False;90;['DavidLuizNoMengo', 'DavidLuizNoMengo']
11009;karinamapspbr;recent;False;936;['SetembroAmarelo', 'SeptiembreAmarillo', 'YellowSeptember']
11010;jpssantana;recent;False;1444;['Riverdale']
11011;msilvajunior80;recent;False;102;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuixNoMengo']
11012;educunhavoz;recent;False;379;['paulofreire', 'educação', 'filosofia', 'pensadores', 'sãojosédoriopardo', 'educunha']
11013;AndreyReis3;recent;False;49;['DavidLuizNoMengo']
11014;LlausNando;recent;False;298;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
11015;mineiro_05;recent;False;223;['AFielVaiInvadir']
11016;bezerra_adriano;recent;False;7;['AceitaPacheco']
11017;jpssantana;recent;False;1444;['Riverdale', 'Archie']
11018;lopes_mii_;recent;False;488;['TikTok']
11019;Givanil04261511;recent;False;486;['DavidLuizNoMengo']
11020;LlausNando;recent;False;298;['DavidLuizNoMengo', 'DavidLuizNoMengo']
11021;augustoramossx;recent;False;240;['DavidLuizNoMengo']
11022;lopeszin3;recent;False;345;['AFielVaiInvadir']
11023;rivaistremendo;recent;False;448;['AFielVaiEnvadir']
11024;Natanaelmeloo;recent;False;186;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
11025;karina_baraldi;recent;False;27;['SetembroAmarelo', 'SeptiembreAmarillo', 'YellowSeptember']
11026;Claraaadiass;recent;False;83;['AFielVaiInvadir']
11027;Carlos_hcsilva;recent;False;7;['DavidLuizNoMengo']
11028;WallissyFagner;recent;False;1424;['desesdiasai', 'photography', 'me', 'coffee']
11029;LlausNando;recent;False;298;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
11030;jesgu1nha;recent;False;26;['SobPressão']
11031;luender_augusto;recent;False;67;['BolsonaroVaiCair', '7destembroeunaovou', 'impeachment']
11032;Claraaadiass;recent;False;83;['AFielVaiInvadir']
11033;LlausNando;recent;False;298;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
11034;MrksVncs;recent;False;57;['run', 'running', 'runners', 'streetrunners', 'justrun', 'keeprunning', 'sandrapoianiassessoria']
11035;drflaviofreire;recent;False;2742;['flavinhoegondim']
11036;wilsonval_verde;recent;False;19;['DavidLuizNoFlamengo']
11037;SouzaRRN77;recent;False;188;['DavidLuizNoFlamengo', 'DavidLuizNoFlamengo', 'DavidLuizNoFlamengo', 'DavidLuizNoFlamengo']
11038;O4Alemao;recent;False;90;['DavidLuizNoMengo', 'DavidLuizNoMengo']
11039;LlausNando;recent;False;298;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
11040;owlspidey;recent;False;2173;['NewProfilePic']
11041;vicentt14;recent;False;721;['the100']
11042;Duudalorenna;recent;False;469;['BusãoLivre']
11043;Givanil04261511;recent;False;486;['DavidLuizNoMengo']
11044;gestoradaniv;recent;False;16;['Discovery', 'HomeandHealth']
11045;Daiamond0;recent;False;64;['AFielVaiInvandir']
11046;jpssantana;recent;False;1444;['Riverdale']
11047;gabieru;recent;False;160;['ACNH', 'planner']
11048;diniiz11;recent;False;682;['DavidLuizNoFlamengo']
11049;Givanil04261511;recent;False;486;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengoa']
11050;RafelaCristiuna;recent;False;670;['Riverdale']
11051;Antonio37504694;recent;False;277;['AFielVaiInvadir']
11052;icaro_torres;recent;False;896;['pedalarfazbem']
11053;danicapaiva;recent;False;204;['TheMorningShow']
11054;_armandiin;recent;False;236;['AFielVaiInvadir']
11055;Terrinha_6;recent;False;1193;['falido']
11056;MatheusDoAmar15;recent;False;249;['DavidLuizNoMengo']
11057;EbethNeves;recent;False;1556;['ToContigoBolsonaro', 'Dia7VaiserGigante', 'VotoImpressoAuditavelComContagemPublica']
11058;Claraaadiass;recent;False;83;['AFielVaiInvadir']
11059;O4Alemao;recent;False;90;['DavidLuizNoMengo', 'DavidLuizNoMengo']
11060;teurb98;recent;False;350;['DavidLuizNoFlamengo']
11061;rfrancadultra;recent;False;151;['AFielVaiInvadir']
11062;taniaoli_;recent;False;3003;['7deSetembroVaiSerHistorico']
11063;natanzeracrf;recent;False;66;['DavidLuizNoMengo', 'DavidLuizNoMengo']
11064;O4Alemao;recent;False;90;['DavidLuizNoMengo', 'DavidLuizNoMengo']
11065;mkarolyne_;recent;False;476;['AFielVaiInvadir']
11066;MatheusDoAmar15;recent;False;249;['DavidLuizNoMengao']
11067;mercadomusica_;recent;False;17;['AFielVaiInvadir']
11068;Lucax777g;recent;False;39;['DavidLuizNoMengo']
11069;jarcysdion;recent;False;16825;['QuintaLiberdadeNoSDV']
11070;teurb98;recent;False;350;['DavidLuizNoMengo']
11071;RafelaCristiuna;recent;False;670;['Riverdale']
11072;eulourialves;recent;False;895;['SobPressao']
11073;_braga26;recent;False;421;['AFielVaiInvadir']
11074;natanzeracrf;recent;False;66;['DavidLuizNoMengo', 'DavidLuizNoMengo']
11075;VanderAbreu;recent;False;1280;['SobPressao']
11076;Edinha_Costa;recent;False;1574;['EPJuliette']
11077;Givanil04261511;recent;False;486;['DavidLuizNoMengo']
11078;felipereismusic;recent;False;6305;['BusãoLivre']
11079;eualissonsa;recent;False;1272;['DavidLuizNoMengo']
11080;Jogador8_chm;recent;False;1519;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
11081;natanzeracrf;recent;False;66;['DavidLuizNoMengo', 'DavidLuizNoMengo']
11082;profjunior10;recent;False;2386;['Corinthians111Anos', 'AFielVaiInvadir']
11083;Claraaadiass;recent;False;83;['AFielVaiInvadir']
11084;CarlaNaudererRS;recent;False;1227;['fakenews', 'todes']
11085;LlausNando;recent;False;298;['DavidLuizNoMengo', 'DavidLuizNoMengo']
11086;crmacedonio;recent;False;116;['beleza', 'natureza', 'libertará', 'setembro']
11087;LlausNando;recent;False;298;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
11088;wanydaUNE;recent;False;58;['ForaBolsonaro', 'ForaGenocida']
11089;sabrinasantos40;recent;False;608;['DavidLuizNoMengao', 'DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
